0,-0.436332313
6.12E-06,-0.436332313
1.22E-05,-0.436332313
1.84E-05,-0.436332313
4.56E-05,-0.4363323131
7.28E-05,-0.4363323132
0.0001000741155,-0.4363323136
0.0001273088497,-0.4363323142
0.0002438898987,-0.4363323214
0.0003604709477,-0.4363323386
0.0004770519967,-0.4363323698
0.0005936330457,-0.4363324189
0.0009059270603,-0.4363326626
0.001218221075,-0.4363331132
0.001530515089,-0.4363338109
0.001842809104,-0.4363347788
0.002155103118,-0.4363360246
0.002702667667,-0.4363388569
0.003250232215,-0.4363423953
0.003797796764,-0.4363464059
0.004345361312,-0.4363505609
0.00489292586,-0.43635445
0.005440490409,-0.4363575901
0.006439531068,-0.4363595558
0.007438571728,-0.4363534184
0.008437612388,-0.4363349852
0.009436653048,-0.4362997588
0.01043569371,-0.4362430485
0.01143473437,-0.4361600642
0.01243377503,-0.436045996
0.01468191909,-0.4356510569
0.01693006315,-0.435022659
0.01917820721,-0.4341133493
0.02142635127,-0.4328813476
0.02367449534,-0.4312909829
0.0259226394,-0.4293128243
0.02817078346,-0.4269235645
0.03163447234,-0.4223988697
0.03509816121,-0.4168177371
0.03856185009,-0.4101650337
0.04202553897,-0.402446143
0.04548922785,-0.3936831274
0.04895291672,-0.3839115458
0.0524166056,-0.3731776218
0.05829281314,-0.3529230966
0.06416902068,-0.3303625541
0.07004522822,-0.3058327423
0.07592143576,-0.2796918579
0.08134710593,-0.2544467021
0.08134710593,-0.2544467021
0.08135988708,-0.2543862187
0.08137266823,-0.2543257312
0.08138544938,-0.2542652395
0.08142146651,-0.2540947544
0.08145748365,-0.2539242373
0.08149350079,-0.2537536874
0.08152951793,-0.2535831046
0.08162370715,-0.2531368549
0.08171789636,-0.2526903814
0.08181208557,-0.2522436861
0.08190627479,-0.2517967705
0.082000464,-0.2513496363
0.08210680132,-0.250844572
0.08221313864,-0.2503392333
0.0822952054,-0.2499490476
0.0822952054,-0.2499490476
0.08230309501,-0.2499115275
0.08231098462,-0.2498740059
0.08231887424,-0.2498364829
0.08234732561,-0.2497011567
0.08237577697,-0.2495658118
0.08240422834,-0.2494304477
0.08243267971,-0.2492950646
0.08249621556,-0.2489926662
0.08255975142,-0.2486901727
0.08262328727,-0.2483875847
0.08268682312,-0.2480849027
0.08275035897,-0.2477821271
0.08284813939,-0.24731598
0.08294591981,-0.2468496142
0.08304370023,-0.2463830316
0.08314148065,-0.2459162339
0.08323926107,-0.245449223
0.08345659708,-0.2444104481
0.08367393309,-0.2433706481
0.0838912691,-0.2423298419
0.08410860511,-0.2412880489
0.08450411847,-0.2393896973
0.08489963184,-0.2374882574
0.0852951452,-0.2355838479
0.08569065856,-0.2336765874
0.08608617192,-0.2317665935
0.08685542601,-0.2280443635
0.0876246801,-0.2243131037
0.08839393418,-0.220573681
0.08916318827,-0.2168269632
0.08993244236,-0.213073819
0.09082416891,-0.2087162421
0.09171589547,-0.2043525531
0.09260762202,-0.1999841084
0.09349934858,-0.1956122654
0.09439107514,-0.1912383826
0.09558837207,-0.1853653028
0.09678566899,-0.1794943861
0.09798296592,-0.1736288348
0.09918026285,-0.1677719249
0.1010642723,-0.1585825267
0.1029482818,-0.1494355988
0.1048322912,-0.1403438346
0.1067163007,-0.1313201231
0.1080831631,-0.1248301142
0.1080831631,-0.1248301142
0.1091802912,-0.1196599092
0.1102774193,-0.1145233306
0.1113745474,-0.1094233421
0.1135285964,-0.09951200422
0.1147588418,-0.09392257791
0.1147588418,-0.09392257791
0.1148434253,-0.09354008734
0.1149280089,-0.09315786282
0.1150125924,-0.09277591112
0.115352069,-0.09124552304
0.1156915457,-0.08971953221
0.1160310223,-0.08819808764
0.1163704989,-0.08668129438
0.1171114845,-0.08338707383
0.1178524701,-0.08011624053
0.1185934557,-0.07686961409
0.1193344413,-0.07364800336
0.1200754269,-0.0704522169
0.1209463016,-0.06673033753
0.1218171764,-0.06304655281
0.1226880511,-0.05940216513
0.1235589259,-0.05579847253
0.1244298006,-0.05223676953
0.1255697224,-0.04764032183
0.1267096442,-0.04312091899
0.1278495661,-0.03868144514
0.1289894879,-0.03432477886
0.1301294097,-0.03005379426
0.1317231965,-0.02423139271
0.1333169833,-0.01858993227
0.1349107701,-0.01313689335
0.1365045569,-0.007878525645
0.1380983437,-0.002819062774
0.1387220398,-0.0008937694816
0.1393457359,0.001000611729
0.139969432,0.002864150227
0.1405931282,0.004696900113
0.1419157836,0.008482081596
0.1432384391,0.01212997947
0.1445610946,0.01564175394
0.1458837501,0.01901888938
0.1491547828,0.02680854763
0.1524258156,0.03381787371
0.1556968483,0.04008011137
0.1589678811,0.04563111455
0.1644740754,0.05346511313
0.1669131553,0.05636771427
